Gene stable ID	Gene name
AGAP010865	
AGAP010866	
AGAP010867	
AGAP010869	
AGAP010870	
AGAP028447	
AGAP010871	
AGAP010872	
AGAP010873	
AGAP010874	
AGAP010875	
AGAP010876	
AGAP010877	
AGAP010878	
AGAP010879	
AGAP028402	
AGAP010880	
AGAP010881	
AGAP010882	
AGAP010883	
AGAP010884	
AGAP010885	
AGAP010886	
AGAP010887	CPR113
AGAP028694	RpS18
AGAP010891	
AGAP010892	
AGAP010893	
AGAP010894	
AGAP010895	
AGAP028718	
AGAP028692	
AGAP028693	RpS18
AGAP028691	
AGAP010898	
AGAP010900	CPF1
AGAP010901	CPF2
AGAP010902	CPFL1
AGAP010903	CPFL2
AGAP010904	CPFL3
AGAP010905	CPFL4
AGAP010906	CPFL5
AGAP010907	CPFL6
AGAP010908	CPFL7
AGAP010909	
AGAP010910	
AGAP028613	
AGAP028614	
AGAP028615	NAT5
AGAP010914	
AGAP028429	
AGAP010917	COE09916
AGAP010918	
AGAP010919	
AGAP010920	
AGAP010922	
AGAP010923	
AGAP010924	
AGAP010925	
AGAP010926	
AGAP010928	
AGAP010929	
AGAP010930	
AGAP010931	
AGAP010932	
AGAP010933	RpS19
AGAP010934	
AGAP010935	
AGAP010936	Med18
AGAP010937	
AGAP010938	
AGAP010939	APG5
AGAP010940	
AGAP010941	
AGAP010943	
AGAP010954	
AGAP010955	
AGAP010956	
AGAP010957	
AGAP010958	
AGAP010959	
AGAP010960	
AGAP010961	CYP6AK1
AGAP010962	
AGAP010963	
AGAP010964	
AGAP010965	
AGAP010966	CYP6AJ1
AGAP028611	
AGAP028612	
AGAP010969	
AGAP010970	
AGAP010971	
AGAP010972	
AGAP010973	
AGAP010974	
AGAP010975	
AGAP010976	
AGAP010977	
AGAP010978	
AGAP010979	
AGAP010980	
AGAP010981	
AGAP010982	
AGAP010983	
AGAP010984	
AGAP010985	
AGAP010986	
AGAP010987	
AGAP010988	
AGAP010989	
AGAP010990	
AGAP010991	
AGAP010992	
AGAP010993	
AGAP010994	
AGAP010995	
AGAP010996	
AGAP010997	
AGAP010998	
AGAP010999	
AGAP011000	
AGAP011001	
AGAP011002	
AGAP011003	
AGAP011004	
AGAP011005	
AGAP011006	
AGAP011007	
AGAP011008	
AGAP011009	
AGAP011010	
AGAP011011	
AGAP011012	
AGAP011013	
AGAP011014	
AGAP011015	
AGAP011016	
AGAP011017	
AGAP011018	
AGAP011019	
AGAP011020	
AGAP011021	
AGAP011022	
AGAP011023	
AGAP011024	
AGAP011025	
AGAP011026	
AGAP011027	
AGAP011028	CYP6AF1
AGAP011029	CYP6AF2
AGAP011030	
AGAP011031	
AGAP011032	
AGAP011033	
AGAP011034	
AGAP011035	
AGAP011036	
AGAP011037	
AGAP011038	
AGAP011039	
AGAP011040	
AGAP011041	
AGAP011042	
AGAP011043	
AGAP011044	
AGAP011045	
AGAP011046	
AGAP011047	
AGAP011048	
AGAP011049	
AGAP011050	
AGAP011051	
AGAP011052	
AGAP011053	
AGAP011054	TPX2
AGAP011055	
AGAP011056	
AGAP011057	
AGAP011058	
AGAP011059	
AGAP011060	
AGAP011061	
AGAP011062	
AGAP011063	
AGAP011064	
AGAP011065	
AGAP011066	
AGAP011067	
AGAP011068	
AGAP011069	
AGAP011070	
AGAP011071	
AGAP011072	
AGAP011073	
AGAP011074	
AGAP028618	
AGAP011076	
AGAP011077	RpS12
AGAP011078	
AGAP011079	
AGAP011080	
AGAP028431	
AGAP011081	
AGAP011082	
AGAP011083	
AGAP011084	
AGAP011085	
AGAP011086	
AGAP011087	
AGAP011088	
AGAP011089	
AGAP011090	GPRNND1
AGAP011091	
AGAP011092	
AGAP011093	
AGAP011094	
AGAP011095	
AGAP011096	
AGAP011097	
AGAP011098	
AGAP028396	
AGAP011099	
AGAP011100	
AGAP011101	
AGAP011102	
AGAP011103	
AGAP011104	
AGAP011105	
AGAP011106	
AGAP011107	GRX1
AGAP011108	
AGAP011109	
AGAP011110	
AGAP011111	
AGAP011112	
AGAP011113	
AGAP011114	
AGAP011115	
AGAP011116	
AGAP011117	LRIM19
AGAP011118	
AGAP011119	
AGAP011120	
AGAP011121	
AGAP011122	
AGAP011123	
AGAP011124	
AGAP011125	
AGAP011126	
AGAP011127	
AGAP011128	
AGAP011129	
AGAP011130	
AGAP011131	
AGAP011132	
AGAP011133	
AGAP011134	
AGAP011135	
AGAP011136	
AGAP011137	
AGAP011138	
AGAP011139	
AGAP011140	
AGAP011141	
AGAP011142	
AGAP011143	
AGAP011144	
AGAP011145	
AGAP011146	
AGAP011147	
AGAP011148	
AGAP011149	
AGAP011150	
AGAP011151	
AGAP011152	
AGAP011153	
AGAP011155	
AGAP011156	
AGAP011157	
AGAP011158	
AGAP011159	
AGAP011160	
AGAP011161	
AGAP011162	
AGAP011163	
AGAP011164	
AGAP011165	
AGAP011166	
AGAP011167	
AGAP011168	
AGAP011169	
AGAP011170	
AGAP011171	
AGAP011172	
AGAP011173	RpL11
AGAP011174	
AGAP028690	
AGAP011177	
AGAP011178	
AGAP011179	GPRNNA15
AGAP011180	
AGAP011181	
AGAP011182	
AGAP011183	
AGAP011184	
AGAP011185	
AGAP011188	
AGAP011189	
AGAP011190	
AGAP011191	
AGAP011192	
AGAP011193	
AGAP011194	
AGAP011195	
AGAP011196	
AGAP011197	
AGAP011198	
AGAP011199	sno
AGAP028689	
AGAP028688	
AGAP011202	
AGAP011203	
AGAP011204	
AGAP011205	
AGAP011206	
AGAP011207	
AGAP011208	
AGAP011209	
AGAP011210	
AGAP011211	
AGAP011212	
AGAP011213	
AGAP011214	
AGAP011215	
AGAP011217	
AGAP011218	
AGAP011219	
AGAP011220	
AGAP011222	
AGAP011223	
AGAP011224	
AGAP011226	
AGAP011227	
AGAP011228	
AGAP011229	
AGAP011230	
AGAP011231	
AGAP011232	
AGAP011233	
AGAP011234	
AGAP028687	
AGAP011237	
AGAP011238	
AGAP011239	
AGAP028686	
AGAP028685	
AGAP011242	
AGAP011243	
AGAP011244	
AGAP011245	
AGAP011246	
AGAP011247	
AGAP011248	
AGAP011249	
AGAP011250	
AGAP011251	
AGAP011252	
AGAP011253	
AGAP011254	
AGAP011255	
AGAP011256	
AGAP011257	
AGAP011262	
AGAP011267	
AGAP011270	
AGAP011271	
AGAP028684	
AGAP011274	
AGAP011275	
AGAP011276	
AGAP011277	
AGAP011279	
AGAP011280	
AGAP011281	
AGAP011282	
AGAP011283	
AGAP011284	
AGAP011285	
AGAP011286	
AGAP011288	
AGAP011289	
AGAP011290	
AGAP011291	
AGAP011292	
AGAP011293	
AGAP011295	
AGAP011296	
AGAP011297	
AGAP011298	RpL10a
AGAP011299	
AGAP011300	NADH_b5_red
AGAP011301	
AGAP011312	
AGAP011334	
AGAP011379	GPRFZ1
AGAP011305	
AGAP011306	
AGAP011307	
AGAP011308	
AGAP011309	
AGAP011310	
AGAP010466	
AGAP010470	
AGAP011313	
AGAP011314	
AGAP011315	
AGAP011316	
AGAP011317	
AGAP011318	
AGAP011319	
AGAP011320	
AGAP011321	
AGAP011322	
AGAP011323	
AGAP011324	
AGAP005187	
AGAP011326	IAP2
AGAP028078	
AGAP011327	
AGAP011328	
AGAP011329	
AGAP011330	
AGAP011331	
AGAP011332	
AGAP011333	
AGAP028037	
AGAP028096	
AGAP011336	
AGAP011337	
AGAP011338	
AGAP011339	
AGAP011340	
AGAP011341	
AGAP011342	
AGAP011343	
AGAP011344	
AGAP011345	
AGAP011346	
AGAP011347	
AGAP011348	
AGAP011349	
AGAP011350	
AGAP011351	
AGAP011352	
AGAP011353	
AGAP011872	
AGAP011355	
AGAP011356	
AGAP011357	
AGAP011358	
AGAP011359	
AGAP011360	ARRK
AGAP028102	
AGAP011361	
AGAP011362	
AGAP011363	
AGAP011364	
AGAP011365	COE21998
AGAP011366	COE18026
AGAP011367	OBP56
AGAP027999	
AGAP011368	OBP57
AGAP028229	
AGAP011384	
AGAP011370	
AGAP011371	
AGAP011372	
AGAP011373	
AGAP011374	
AGAP011376	
AGAP011377	
AGAP011302	
AGAP011369	
AGAP028138	
AGAP028701	
AGAP011383	
AGAP028018	CPLCP24
AGAP028044	CPLCP23
AGAP011386	
AGAP011387	
AGAP011388	
AGAP011389	
AGAP011390	
AGAP011391	
AGAP011392	
AGAP011393	
AGAP011394	
AGAP011395	
AGAP011396	
AGAP011397	
AGAP011398	
AGAP011399	
AGAP011400	
AGAP011401	
AGAP011402	
AGAP028438	
AGAP011403	
AGAP011404	
AGAP011405	
AGAP028619	
AGAP011407	
AGAP011408	
AGAP011409	
AGAP028682	
AGAP028683	
AGAP011412	
AGAP011413	
AGAP011414	
AGAP011415	
AGAP011416	
AGAP011417	
AGAP011418	
AGAP011419	
AGAP011420	
AGAP011421	
AGAP011422	
AGAP011423	
AGAP011424	RpS16
AGAP011425	
AGAP011426	
AGAP011427	
AGAP011429	
AGAP011430	
AGAP011431	
AGAP011432	
AGAP011433	
AGAP011434	
AGAP011435	
AGAP011436	
AGAP011437	
AGAP011438	
AGAP011439	
AGAP011440	
AGAP011441	
AGAP011442	
AGAP011443	
AGAP011444	
AGAP011445	
AGAP011446	
AGAP011447	
AGAP011448	
AGAP011449	
AGAP011450	
AGAP011451	
AGAP011452	GPRGRP1
AGAP011453	
AGAP011454	
AGAP011455	
AGAP011456	
AGAP011457	
AGAP011458	
AGAP011459	
AGAP011460	
AGAP011462	
AGAP011463	
AGAP011464	
AGAP028681	
AGAP028680	
AGAP011467	Or5
AGAP011468	Or4
AGAP011469	Or3
AGAP011470	
AGAP011471	
AGAP011472	
AGAP011473	
AGAP011474	
AGAP011475	
AGAP011476	
AGAP011477	
AGAP011478	
AGAP011479	
AGAP011480	
AGAP011481	GPR5HT1B
AGAP011482	
AGAP011483	
AGAP011484	
AGAP011485	
AGAP011486	
AGAP011487	
AGAP028442	
AGAP011488	
AGAP011489	
AGAP011490	
AGAP011491	
AGAP011492	
AGAP011493	
AGAP011494	
AGAP011495	
AGAP011496	
AGAP011497	
AGAP011498	
AGAP011499	
AGAP011500	
AGAP011501	RpL37
AGAP011502	
AGAP011503	
AGAP011504	
AGAP011505	
AGAP011506	
AGAP011507	COE13O
AGAP011508	
AGAP011509	COEunkn
AGAP011511	
AGAP011512	
AGAP011513	
AGAP011514	
AGAP011515	
AGAP011516	
AGAP028453	
AGAP011517	
AGAP011518	ABCA4
AGAP011519	
AGAP011520	
AGAP011521	
AGAP011522	
AGAP011523	
AGAP011524	
AGAP028679	
AGAP028678	
AGAP028677	
AGAP028676	
AGAP011529	
AGAP011530	
AGAP011531	
AGAP011532	
AGAP011533	
AGAP011534	
AGAP011535	
AGAP011536	
AGAP011538	
AGAP011539	
AGAP011540	
AGAP011541	
AGAP011542	
AGAP011543	
AGAP011544	
AGAP011545	
AGAP011546	
AGAP011547	
AGAP011548	
AGAP011549	
AGAP011551	
AGAP011552	DEBCL
AGAP011553	
AGAP011554	
AGAP011555	
AGAP011556	
AGAP011557	
AGAP011558	
AGAP011559	
AGAP011560	
AGAP011561	
AGAP011562	
AGAP011563	
AGAP011564	
AGAP011565	
AGAP011566	
AGAP011567	
AGAP011568	
AGAP011569	
AGAP011570	
AGAP011571	
AGAP011572	
AGAP011573	
AGAP011574	
AGAP011575	COE15O
AGAP011576	
AGAP011578	
AGAP011579	
AGAP011580	eIF3k
AGAP028051	
AGAP011581	mRpL12
AGAP011582	APG3
AGAP027998	
AGAP011583	
AGAP011584	
AGAP011586	
AGAP011587	
AGAP011588	
AGAP011589	
AGAP011590	
AGAP011592	
AGAP011593	
AGAP011599	
AGAP011600	
AGAP011603	
AGAP011604	
AGAP028208	CPLCP22
AGAP027991	CPLCP21
AGAP011608	
AGAP011609	
AGAP011610	
AGAP011611	
AGAP011612	
AGAP011613	
AGAP011614	
AGAP011615	
AGAP011616	
AGAP011881	
AGAP011618	
AGAP011619	
AGAP011620	
AGAP011621	
AGAP011622	
AGAP011623	
AGAP011625	
AGAP011626	Med19
AGAP028160	CPLCP20
AGAP028008	CPLCP19
AGAP011629	
AGAP011630	
AGAP011631	Or11
AGAP028675	
AGAP011634	
AGAP011635	mRpL35
AGAP011636	
AGAP011637	snRNP-U1-A
AGAP011638	
AGAP011639	
AGAP011640	
AGAP011641	
AGAP011642	
AGAP011643	GPRMTHL7
AGAP011644	
AGAP011645	
AGAP011646	
AGAP011647	
AGAP011648	
AGAP011649	
AGAP011650	
AGAP011651	
AGAP011652	
AGAP011653	
AGAP011654	
AGAP011655	
AGAP011656	
AGAP011657	
AGAP011659	
AGAP011660	
AGAP011661	
AGAP011662	
AGAP011663	
AGAP011664	
AGAP011665	
AGAP011666	
AGAP011667	
AGAP011668	
AGAP011669	
AGAP011670	
AGAP028674	
AGAP028673	
AGAP011673	
AGAP011674	
AGAP011675	
AGAP011676	
AGAP011677	
AGAP011678	
AGAP011679	
AGAP011680	
AGAP011681	
AGAP011682	
AGAP011683	
AGAP011684	
AGAP011685	
AGAP011686	
AGAP011687	RpL27
AGAP011688	
AGAP011689	
AGAP011690	
AGAP011691	
AGAP011692	
AGAP011693	CASPL1
AGAP011694	
AGAP011695	
AGAP011696	
AGAP011697	
AGAP011698	
AGAP011699	
AGAP011700	
AGAP011701	
AGAP011702	
AGAP011703	
AGAP011704	
AGAP011705	
AGAP011706	RpL27a
AGAP011707	
AGAP011708	
AGAP011709	
AGAP011710	
AGAP011711	
AGAP011712	
AGAP011713	
AGAP011714	
AGAP011715	
AGAP011716	
AGAP011717	
AGAP011718	
AGAP011719	
AGAP011720	
AGAP011721	
AGAP011722	
AGAP011723	
AGAP011724	
AGAP011725	
AGAP011726	
AGAP011727	
AGAP011728	
AGAP011729	
AGAP011730	
AGAP011731	
AGAP011732	
AGAP011733	
AGAP011734	
AGAP011735	
AGAP011736	
AGAP011737	
AGAP011738	
AGAP011739	
AGAP011740	
AGAP011741	
AGAP011742	
AGAP011743	
AGAP011744	
AGAP011745	
AGAP011746	
AGAP011747	
AGAP011748	
AGAP011749	
AGAP011750	
AGAP011751	
AGAP011752	
AGAP011753	
AGAP011754	
AGAP011755	
AGAP011756	
AGAP011757	
AGAP011758	
AGAP011759	
AGAP011760	
AGAP011761	
AGAP011762	
AGAP011763	
AGAP011764	
AGAP011765	
AGAP011766	
AGAP011767	
AGAP011768	
AGAP011769	
AGAP011770	
AGAP011771	
AGAP011772	
AGAP011773	
AGAP011774	
AGAP011775	
AGAP011776	
AGAP011777	RpsA
AGAP011778	
AGAP011779	
AGAP011780	CLIPA4
AGAP011781	CLIPA12
AGAP011784	
AGAP011788	CLIPA14
AGAP011791	CLIPA1
AGAP011792	CLIPA7
AGAP011793	
AGAP011794	
AGAP011795	
AGAP011796	
AGAP011797	
AGAP011798	
AGAP011799	
AGAP011800	
AGAP011801	
AGAP011802	RpL39
AGAP011803	mRpS27
AGAP011804	
AGAP011805	
AGAP011806	
AGAP011807	
AGAP011808	
AGAP011809	
AGAP011810	
AGAP011811	
AGAP011812	
AGAP011813	Or54
AGAP011814	
AGAP011815	
AGAP011816	
AGAP011817	
AGAP011818	
AGAP011819	
AGAP011820	
AGAP011821	
AGAP011822	
AGAP011823	
AGAP011824	TPX4
AGAP011825	
AGAP011826	
AGAP011827	
AGAP011828	
AGAP011829	
AGAP011830	
AGAP011831	
AGAP011832	
AGAP011833	
AGAP011834	
AGAP011835	
AGAP011836	
AGAP011837	
AGAP011838	
AGAP011839	
AGAP011840	
AGAP011841	
AGAP011842	
AGAP011843	
AGAP011844	
AGAP011845	
AGAP011846	
AGAP011847	
AGAP011848	
AGAP011849	
AGAP011850	
AGAP011851	
AGAP011852	
AGAP011854	
AGAP011858	
AGAP011859	
AGAP028106	CPLCP18
AGAP012355	CPLCP16
AGAP011871	
AGAP028137	CPLCP17
AGAP028121	
AGAP011874	
AGAP011875	
AGAP011876	
AGAP011877	
AGAP011878	
AGAP011879	
AGAP011880	
AGAP011354	
AGAP011883	
AGAP011884	
AGAP011885	
AGAP011886	
AGAP011887	
AGAP011888	
AGAP011889	
AGAP011890	
AGAP011891	
AGAP011892	
AGAP028143	
AGAP011617	
AGAP011895	
AGAP011896	RpL31
AGAP011897	
AGAP011898	
AGAP011899	
AGAP011900	
AGAP011901	
AGAP011902	
AGAP028207	
AGAP013290	LRIM27
AGAP011905	
AGAP011906	
AGAP011907	
AGAP011908	
AGAP011909	
AGAP011910	
AGAP011911	
AGAP011912	
AGAP011913	
AGAP011914	
AGAP011915	Gr35
AGAP028133	
AGAP011916	COEB6582
AGAP011917	
AGAP011918	
AGAP011919	
AGAP011920	
AGAP011921	
AGAP011922	
AGAP011923	
AGAP011924	
AGAP011925	
AGAP011926	
AGAP011927	
AGAP028620	
AGAP011929	
AGAP011930	
AGAP011931	
AGAP011932	
AGAP011933	
AGAP011934	
AGAP011935	
AGAP011936	
AGAP011937	
AGAP011938	
AGAP011939	
AGAP028403	
AGAP011940	
AGAP028672	
AGAP028670	
AGAP028671	
AGAP011943	IR60a
AGAP011944	
AGAP011945	
AGAP011946	mRpL15
AGAP011947	
AGAP011948	
AGAP027997	LRIM5
AGAP011958	
AGAP011955	
AGAP011956	
AGAP011957	
AGAP011904	
AGAP011959	
AGAP027994	
AGAP011960	
AGAP011961	
AGAP011962	
AGAP011963	
AGAP011964	
AGAP011965	
AGAP011966	
AGAP011967	
AGAP011968	IR76b
AGAP011969	
AGAP011970	
AGAP011971	
AGAP011972	
AGAP011973	
AGAP011975	
AGAP011976	
AGAP011977	
AGAP011978	Or62
AGAP028162	
AGAP011979	Or60
AGAP028062	
AGAP011980	
AGAP011981	
AGAP011982	
AGAP011983	
AGAP011984	
AGAP011985	
AGAP011987	
AGAP011988	
AGAP011989	Or63
AGAP028163	
AGAP011990	Or64
AGAP011991	Or61
AGAP028210	SRPN13
AGAP011992	
AGAP011993	
AGAP011994	
AGAP011995	
AGAP011996	
AGAP011997	
AGAP028016	CPLCP15
AGAP012000	
AGAP012001	
AGAP012002	
AGAP012003	
AGAP012004	
AGAP012005	ABCF3
AGAP012006	
AGAP012007	
AGAP012008	
AGAP012009	
AGAP012010	
AGAP012011	
AGAP012012	
AGAP012013	
AGAP012014	Arf1
AGAP012015	
AGAP012016	
AGAP012017	
AGAP012018	
AGAP012019	
AGAP012020	
AGAP005606	
AGAP005627	
AGAP012023	
AGAP012024	
AGAP028038	
AGAP012034	
AGAP010530	CLIPE4
AGAP012028	
AGAP012029	
AGAP012030	mRpL21
AGAP012031	
AGAP012032	
AGAP012033	
AGAP012026	
AGAP011954	
AGAP028616	
AGAP012037	CLIPB20
AGAP028021	
AGAP012038	
AGAP012039	
AGAP012040	
AGAP012041	
AGAP012042	
AGAP012043	
AGAP012044	
AGAP012045	
AGAP012046	
AGAP012047	
AGAP012048	
AGAP012049	
AGAP012050	
AGAP012051	
AGAP012052	
AGAP012053	
AGAP012054	
AGAP012055	
AGAP012056	
AGAP012057	
AGAP012058	
AGAP012059	
AGAP012060	
AGAP012061	
AGAP012062	
AGAP012063	
AGAP012064	
AGAP012065	
AGAP012066	
AGAP012067	
AGAP012068	
AGAP012069	
AGAP012070	
AGAP012071	
AGAP012072	
AGAP012073	
AGAP012074	
AGAP012075	
AGAP012076	
AGAP012077	
AGAP012078	
AGAP012079	
AGAP012080	
AGAP012081	
AGAP012082	
AGAP012083	
AGAP012084	
AGAP012085	
AGAP012086	
AGAP012087	
AGAP012088	
AGAP012089	
AGAP012090	
AGAP012091	
AGAP012092	
AGAP012093	
AGAP012094	
AGAP012095	
AGAP012096	
AGAP012097	
AGAP012098	
AGAP012099	
AGAP012100	RpS26
AGAP012101	
AGAP012102	
AGAP012103	
AGAP012104	
AGAP012105	
AGAP012106	
AGAP012107	
AGAP012108	
AGAP012109	
AGAP012110	
AGAP012111	
AGAP012112	
AGAP012113	
AGAP012114	PBD2
AGAP012115	
AGAP012116	
AGAP012117	
AGAP012118	
AGAP012119	
AGAP012120	
AGAP012121	
AGAP012122	
AGAP012123	
AGAP012124	
AGAP012125	
AGAP012126	
AGAP012127	
AGAP012128	
AGAP012129	
AGAP012130	ATN
AGAP012131	
AGAP012132	
AGAP012133	
AGAP012134	
AGAP012135	
AGAP012136	
AGAP012137	
AGAP012138	RpL21
AGAP012139	
AGAP012140	eIF3b
AGAP012141	
AGAP012142	
AGAP012143	
AGAP012144	
AGAP012145	
AGAP012146	
AGAP012148	
AGAP012152	
AGAP012154	
AGAP012155	ABCA6
AGAP012156	ABCA5
AGAP028669	
AGAP012159	
AGAP012160	
AGAP012161	
AGAP012162	
AGAP012163	
AGAP012164	GPRNPR4
AGAP012165	
AGAP012166	
AGAP012167	
AGAP012168	
AGAP028667	
AGAP028668	
AGAP028665	
AGAP028666	
AGAP012171	
AGAP012172	
AGAP012173	
AGAP012174	
AGAP012175	
AGAP012176	
AGAP012177	
AGAP012178	
AGAP012179	
AGAP012180	
AGAP012181	
AGAP012182	
AGAP012183	
AGAP012184	
AGAP012185	
AGAP012186	
AGAP012187	
AGAP012188	
AGAP012189	
AGAP012190	
AGAP012191	
AGAP012192	
AGAP012193	
AGAP012194	
AGAP012195	
AGAP012196	
AGAP012197	
AGAP012198	
AGAP012199	
AGAP012200	
AGAP012201	
AGAP012202	
AGAP012203	
AGAP028455	
AGAP012204	
AGAP028664	
AGAP012207	
AGAP012208	
AGAP012209	
AGAP028662	
AGAP028663	
AGAP028661	
AGAP028660	
AGAP028659	
AGAP012216	
AGAP012217	
AGAP012218	
AGAP012219	Med1
AGAP012220	ORK
AGAP012221	
AGAP012222	
AGAP012223	
AGAP012224	
AGAP012225	
AGAP012226	
AGAP012227	
AGAP012228	
AGAP012229	
AGAP012230	
AGAP012231	
AGAP028658	
AGAP028657	
AGAP028656	
AGAP012235	
AGAP012236	
AGAP012237	
AGAP012238	
AGAP012239	
AGAP012240	
AGAP012241	
AGAP028654	
AGAP028655	
AGAP012244	
AGAP012245	
AGAP012246	
AGAP012247	
AGAP012248	
AGAP012249	ABCF2
AGAP012250	
AGAP012251	
AGAP012252	
AGAP028606	
AGAP028607	
AGAP012254	
AGAP012255	
AGAP012256	
AGAP012257	
AGAP012258	
AGAP012259	
AGAP012260	
AGAP012261	
AGAP012262	
AGAP012263	
AGAP012264	
AGAP012265	
AGAP012266	
AGAP012267	
AGAP012268	GPRSMS
AGAP028605	
AGAP012270	
AGAP012271	
AGAP012272	
AGAP012273	
AGAP012274	
AGAP012275	
AGAP028608	
AGAP028609	
AGAP012278	
AGAP012279	
AGAP012280	
AGAP012281	eIF3m
AGAP012282	
AGAP012283	
AGAP012284	RpL18a-1
AGAP012285	
AGAP012286	
AGAP012287	
AGAP012288	
AGAP012289	
AGAP012290	
AGAP012291	CYP9J3
AGAP012292	CYP9J4
AGAP012293	CYP9L3
AGAP012294	CYP9L2
AGAP012295	CYP9L1
AGAP012296	CYP9J5
AGAP012297	
AGAP012298	
AGAP012299	
AGAP012300	
AGAP012301	
AGAP012302	
AGAP012303	
AGAP012304	
AGAP012305	
AGAP012306	
AGAP012307	
AGAP012308	
AGAP012309	
AGAP012310	
AGAP028653	
AGAP012313	
AGAP012314	
AGAP012315	
AGAP012316	
AGAP012317	
AGAP012318	OBP23
AGAP012319	OBP18
AGAP012320	OBP25
AGAP012321	OBP26
AGAP012322	
AGAP012323	OBP27
AGAP012324	
AGAP012325	OBP28
AGAP012327	
AGAP012328	
AGAP012329	
AGAP012330	
AGAP012331	OBP29
AGAP012332	
AGAP012333	
AGAP012334	
AGAP012335	
AGAP012336	
AGAP028652	
AGAP028651	
AGAP012339	
AGAP012340	
AGAP012341	
AGAP012342	
AGAP012343	
AGAP012344	
AGAP012345	
AGAP012346	
AGAP028650	
AGAP012350	
AGAP012351	
AGAP012352	
AGAP012353	
AGAP012354	
AGAP011627	
AGAP012356	CPLCP27
AGAP012357	
AGAP012358	
AGAP012359	
AGAP012360	
AGAP012361	
AGAP012362	
AGAP012363	
AGAP012364	
AGAP012365	
AGAP012366	
AGAP012367	
AGAP012368	
AGAP012369	
AGAP012370	
AGAP012371	
AGAP012372	
AGAP012373	
AGAP012374	
AGAP012375	
AGAP012376	
AGAP012377	
AGAP012378	GPRNPY3
AGAP012379	NIT8730
AGAP012380	
AGAP012381	
AGAP012382	
AGAP012383	
AGAP012384	
AGAP012385	
AGAP012386	
AGAP012388	
AGAP012389	
AGAP012390	
AGAP012391	
AGAP012392	
AGAP012393	
AGAP012394	
AGAP012395	
AGAP012396	
AGAP012397	
AGAP012398	
AGAP012399	
AGAP012400	
AGAP012401	AGM1
AGAP012402	
AGAP012403	
AGAP012404	
AGAP012405	
AGAP012406	
AGAP012407	
AGAP012408	
AGAP012410	
AGAP012411	
AGAP012412	
AGAP012413	CycA
AGAP012414	
AGAP012415	
AGAP012416	
AGAP012417	Exo1
AGAP012418	
AGAP012419	
AGAP012420	
AGAP012421	
AGAP012422	
AGAP012423	
AGAP012424	INR
AGAP012425	
AGAP012426	
AGAP012427	GPRNNA16
AGAP011949	CASPS1
AGAP028069	
AGAP011950	CASPS2
AGAP028227	
AGAP011952	CASPS3
AGAP028067	
AGAP011951	CASPS4
AGAP028105	
AGAP010828	CASPS9
AGAP010829	CASPS12
AGAP010826	CASPS13
AGAP010517	MnSOD1
AGAP028041	
AGAP011278	GALE4
AGAP011287	GALE5
AGAP012409	GNBPA2
AGAP011974	SCRC1
AGAP028191	CPLCW1
AGAP010636	TOLL1B
AGAP010669	TOLL5B
AGAP012387	TOLL6
AGAP012326	TOLL7
AGAP011187	TOLL10
AGAP011186	TOLL11
AGAP011294	DEF1
AGAP010709	CTL2
AGAP010708	CTLMA7
AGAP010423	STAT1
AGAP013282	HPX10
AGAP010899	HPX11
AGAP010810	HPX14
AGAP013327	HPX15
AGAP011216	HPX16
AGAP011782	CLIPE2
AGAP011785	CLIPE6
AGAP011786	CLIPE7
AGAP010815	TEP1
AGAP010816	TEP3
AGAP010812	TEP4
AGAP010830	TEP9
AGAP010819	TEP10
AGAP010814	TEP6
AGAP011790	CLIPA2
AGAP011787	CLIPA5
AGAP011789	CLIPA6
AGAP010968	CLIPA9
AGAP011783	CLIPA13
AGAP010833	CLIPB14
AGAP011225	
AGAP010717	CPR143
AGAP007731	
AGAP007732	
AGAP007733	
AGAP007734	
AGAP007735	
AGAP007736	
AGAP007737	
AGAP007738	
AGAP007739	
AGAP007740	RpLP1
AGAP007741	
AGAP007742	
AGAP007743	
AGAP007744	
AGAP007745	
AGAP007746	
AGAP007747	
AGAP007748	
AGAP007749	
AGAP028401	
AGAP007750	
AGAP007751	
AGAP007752	
AGAP007753	
AGAP007754	
AGAP007755	
AGAP007757	Gr45
AGAP013743	
AGAP008840	
AGAP007759	
AGAP007760	
AGAP007761	
AGAP007762	
AGAP007763	
AGAP007764	
AGAP007765	
AGAP007766	
AGAP007767	
AGAP007768	
AGAP007771	
AGAP007772	
AGAP007773	
AGAP007774	
AGAP007775	
AGAP007776	
AGAP007777	
AGAP007778	
AGAP007779	
AGAP007780	
AGAP007781	
AGAP007782	
AGAP007783	
AGAP007784	
AGAP007785	
AGAP007786	
AGAP007787	
AGAP007788	
AGAP007789	
AGAP007790	
AGAP007791	
AGAP007792	
AGAP007793	
AGAP007794	
AGAP007795	
AGAP007796	Nep3
AGAP007797	Or23
AGAP013757	
AGAP007798	
AGAP007799	
AGAP007800	
AGAP007801	
AGAP007802	
AGAP007803	
AGAP007804	
AGAP007805	
AGAP007806	
AGAP007807	
AGAP008563	
AGAP007809	AP7862
AGAP007810	
AGAP007811	
AGAP007812	
AGAP007813	
AGAP007814	
AGAP007817	
AGAP008868	
AGAP007819	
AGAP007820	
AGAP007821	
AGAP007822	
AGAP007823	
AGAP007824	
AGAP007825	
AGAP007826	
AGAP007827	
AGAP007828	
AGAP007829	
AGAP007830	
AGAP007831	
